gene,damage_score,gnomAD_SAS_AF,Variant_Classification,log2FoldChange,padj,direction,MutExpress_Priority
HDAC4,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HDAC6,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
HDAC9,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HDLBP,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HDX,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
HEATR1,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
HEATR4,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HEATR5A,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
HEATR5B,3.0,0.0,"Missense_Mutation, In_Frame_Del, Nonsense_Mutation",,,,MEDIUM_V
HEATR9,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HECTD1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HECTD3,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HECTD4,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
HECW1,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
HECW2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HEG1,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
HELZ,3.0,0.0,"Missense_Mutation, Splice_Site, Nonsense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
HEPH,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HEPHL1,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
HERC1,3.0,0.0,"Missense_Mutation, Frame_Shift_Del, Nonsense_Mutation",,,,MEDIUM_V
HERC2,3.0,0.0,"Missense_Mutation, In_Frame_Del",,,,MEDIUM_V
HERC5,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
HERC6,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HERPUD2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HESX1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HEXA,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HEY2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HGF,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HGS,3.0,0.0,"Missense_Mutation, Frame_Shift_Ins",,,,MEDIUM_V
HGSNAT,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HHAT,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HHEX,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HIBADH,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HIBCH,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
HIC2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HIF1A,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
HIPK1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HIPK2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HIPK3,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HIRA,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
HIVEP1,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
HIVEP3,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HJV,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HK1,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
HKDC1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HLA-B,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HLA-DMB,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HLA-F,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HLA-G,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HLTF,3.0,0.0,"Missense_Mutation, In_Frame_Del",,,,MEDIUM_V
HLX,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HM13,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HMCES,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HMCN1,3.0,0.0,"Missense_Mutation, Frame_Shift_Del, Splice_Site, Nonsense_Mutation",,,,MEDIUM_V
HMG20A,3.0,0.0,"Missense_Mutation, Splice_Site",,,,MEDIUM_V
HMGB4,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HMGCR,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HMGCS1,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
HMGCS2,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
HMOX1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HNF1A,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HNF1B,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HNF4A,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
HNF4G,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HNRNPA2B1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HNRNPH2,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
HNRNPK,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
HNRNPLL,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HNRNPM,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HNRNPR,3.0,0.0,"Missense_Mutation, Splice_Site",,,,MEDIUM_V
HNRNPU,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HNRNPUL1,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
HNRNPUL2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HOMER1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HOMER2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HOOK1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HOOK2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HOOK3,3.0,0.0,"Missense_Mutation, Nonstop_Mutation",,,,MEDIUM_V
HOXA11,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HOXB3,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HOXB7,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HOXC4,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HOXD3,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
HP1BP3,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HPF1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HPS1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HPS4,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
HPS5,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HPS6,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HPSE,3.0,0.0,"Missense_Mutation, Splice_Site",,,,MEDIUM_V
HRAS,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HRC,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
HRG,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HRH2,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
HRH4,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HRNR,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HS1BP3,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HS3ST2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HS3ST3B1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HS6ST1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HS6ST2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HSCB,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HSD17B2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HSD17B4,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
HSD17B7,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HSD3B2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HSF1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HSF4,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HSP90AB1,3.0,0.0,"Missense_Mutation, Nonsense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
HSP90B1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HSPA2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HSPA4,3.0,0.0,"Missense_Mutation, In_Frame_Del",,,,MEDIUM_V
HSPA4L,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HSPA5,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
HSPA8,3.0,0.0,"Missense_Mutation, In_Frame_Del",,,,MEDIUM_V
HSPA9,3.0,0.0,"Missense_Mutation, Splice_Site",,,,MEDIUM_V
HSPD1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HSPG2,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
HTATSF1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HTR1A,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
HTR5A,3.0,0.0,"Missense_Mutation, In_Frame_Del",,,,MEDIUM_V
HTT,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HUNK,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
HUWE1,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
HYAL2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
HYDIN,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
HYLS1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IARS1,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
IARS2,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
IBTK,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ICA1L,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
ICAM4,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ICE1,3.0,0.0,"Missense_Mutation, In_Frame_Del, Nonsense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
ICE2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ID1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IDH1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IDH3A,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IER5,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IFFO1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IFI16,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IFI44L,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IFIH1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IFIT5,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IFITM2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IFNA13,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IFNA17,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IFNA5,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IFNA6,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IFNAR1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IFNL3,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IFRD1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IFRD2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IFT122,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IFT20,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IFT52,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IFT80,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IFT81,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IFT88,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IGDCC3,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IGF2R,3.0,0.0,"Missense_Mutation, Nonsense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
IGFBP4,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IGFLR1,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
IGFN1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IGHG3,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IGHG4,3.0,0.0,"Missense_Mutation, Frame_Shift_Ins",,,,MEDIUM_V
IGHMBP2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IGHV3-13,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IGHV3-16,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IGHV3-35,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IGHV3-49,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IGHV3-53,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IGHV3-66,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IGHV4-28,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IGKV1-5,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IGKV1D-42,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IGKV3-15,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IGKV3D-15,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IGKV3D-20,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IGLV1-40,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IGLV1-47,3.0,3.268e-05,Missense_Mutation,,,,MEDIUM_V
IGLV2-33,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IGLV4-60,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IGSF1,3.0,0.0,"Missense_Mutation, Splice_Site, Frame_Shift_Del",,,,MEDIUM_V
IGSF11,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IGSF21,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IGSF22,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IGSF3,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
IGSF5,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IGSF8,3.0,0.0,"Missense_Mutation, Frame_Shift_Ins",,,,MEDIUM_V
IKBKB,3.0,0.0,"Missense_Mutation, Frame_Shift_Ins, Frame_Shift_Del",,,,MEDIUM_V
IKBKE,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IKZF1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IKZF2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IL10RB,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
IL12A,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IL12RB1,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
IL12RB2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IL13RA1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IL13RA2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IL15,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IL16,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IL17F,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IL17RD,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IL17RE,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IL18R1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IL1F10,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IL1RAP,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IL1RAPL1,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
IL1RAPL2,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
IL1RL2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IL1RN,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IL22,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IL23R,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IL27RA,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IL2RG,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IL31RA,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IL36G,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IL6R,3.0,0.0,"Missense_Mutation, Frame_Shift_Del, Splice_Site",,,,MEDIUM_V
IL6ST,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
IL9R,3.0,0.0,"Missense_Mutation, Frame_Shift_Ins",,,,MEDIUM_V
ILF2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ILF3,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ILVBL,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
IMMT,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IMPA2,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
IMPACT,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IMPG1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IMPG2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
INAVA,3.0,0.0,"Missense_Mutation, In_Frame_Del",,,,MEDIUM_V
INF2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ING1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ING2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
INHBE,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
INIP,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
INKA1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
INO80D,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
INPP4A,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
INPP5B,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
INPP5D,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
INSC,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
INSL3,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
INSR,3.0,0.0,"Missense_Mutation, Nonsense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
INSRR,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
INTS1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
INTS11,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
INTS14,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
INTS3,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
INTS4,3.0,0.0,"Missense_Mutation, Frame_Shift_Ins",,,,MEDIUM_V
INTS5,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
INTS6,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
INTS6L,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
INTS7,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
INTS8,3.0,0.0,"Missense_Mutation, In_Frame_Del",,,,MEDIUM_V
INTS9,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
INTU,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IP6K1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IP6K3,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
IPO11,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IPO13,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IPO5,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IPO8,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IQCA1,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
IQCF1,3.0,0.0,"Missense_Mutation, Splice_Site",,,,MEDIUM_V
IQCG,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IQGAP1,3.0,0.0,"Missense_Mutation, Frame_Shift_Ins",,,,MEDIUM_V
IQGAP2,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
IQSEC2,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
IQUB,3.0,0.0,"Missense_Mutation, Frame_Shift_Ins, Nonsense_Mutation",,,,MEDIUM_V
IRAG1,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
IRAG2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IRAK1BP1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IRAK2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IRAK4,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IREB2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IRF2BP1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IRF2BPL,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IRF3,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IRF5,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IRF6,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IRF8,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
IRF9,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
IRGC,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IRS1,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
IRS4,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IRX4,3.0,0.0,"Missense_Mutation, In_Frame_Ins",,,,MEDIUM_V
ISL1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ISLR,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ITCH,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ITGA1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ITGA10,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ITGA11,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ITGA2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ITGA2B,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ITGA4,3.0,0.0,"Missense_Mutation, Frame_Shift_Ins",,,,MEDIUM_V
ITGA5,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ITGA6,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ITGA8,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ITGA9,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ITGAE,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ITGAL,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ITGAM,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ITGAV,3.0,0.0,"Missense_Mutation, Frame_Shift_Del, Splice_Site",,,,MEDIUM_V
ITGB3BP,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ITGB4,3.0,0.0,"Missense_Mutation, Frame_Shift_Ins",,,,MEDIUM_V
ITGB6,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ITGB8,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ITIH1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ITIH3,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ITIH6,3.0,0.0,"Missense_Mutation, Nonsense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
ITK,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ITPKC,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ITPR1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ITPR2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ITPR3,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ITPRID1,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
ITPRID2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ITPRIP,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
ITSN2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IVD,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
IWS1,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
IZUMO4,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
JADE1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
JADE2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
JADE3,3.0,0.0,"Missense_Mutation, Splice_Site, Nonsense_Mutation",,,,MEDIUM_V
JAK1,3.0,0.0,"Missense_Mutation, Splice_Site, Frame_Shift_Ins, Nonsense_Mutation",,,,MEDIUM_V
JAK2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
JAKMIP3,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
JCAD,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
JHY,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
JMJD1C,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
JMJD6,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
JMY,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
JPH4,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
JUN,3.0,0.0,"Missense_Mutation, Nonsense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
JUP,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
KALRN,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
KANSL1,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
KANSL1L,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
KANSL3,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
KASH5,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
KAT14,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
KAT6A,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
KAT6B,3.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
KAT8,3.0,0.0,"Missense_Mutation, In_Frame_Del",,,,MEDIUM_V
KATNAL1,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
KATNAL2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
KATNIP,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
KBTBD2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
KBTBD3,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
KBTBD6,3.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
KBTBD8,3.0,0.0,"Missense_Mutation, In_Frame_Del",,,,MEDIUM_V
KCNA3,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
KCNA5,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
KCNA7,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
KCNAB2,3.0,0.0,Missense_Mutation,,,,MEDIUM_V
