"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032963","collagen metabolic process","25/1572","116/18860",0.21551724137931,2.58565850662455,5.16559963545532,8.31617872673479e-06,0.000349678688678176,0.000280827215720946,"ADAMTS14/COL1A1/COL1A2/COL5A1/CREB3L1/CYP7A1/DDR2/F2/IL6/KLF15/MFAP4/MMP10/MMP26/MMP27/SERPINB7/TMPRSS6/TNXB/LARP6/AMELX/FAP/INHBA/MMP11/MMP28/MMP3/MMP9",25
"GO:0006836","neurotransmitter transport","38/1572","216/18860",0.175925925925926,2.11066346244463,4.95054528664473,8.33314201651986e-06,0.000349678688678176,0.000280827215720946,"ATP1A2/CACNA1B/CADPS/DRD2/GABRQ/GFAP/GPR158/GRM4/HRH3/NLGN1/NOS1/PTPRN2/RIMS2/SLC17A8/SLC18A1/SLC18A3/SLC1A6/SLC29A4/SLC4A8/SLC6A4/SLC6A9/SYN1/SYN2/SYP/SYT1/SYT9/UNC13A/UNC13C/GPM6B/KMO/SLC32A1/SV2B/DRD4/KCNJ10/SLC17A7/SLC1A7/SLC22A3/SYT5",38
"GO:0050954","sensory perception of mechanical stimulus","36/1572","200/18860",0.18,2.15954198473282,4.97117303864403,8.42793759001578e-06,0.000350359187233524,0.000281373724618366,"CDH23/CNTN5/COL11A1/COL1A1/COL2A1/DIAPH3/ELMOD3/EPYC/HTR2A/KCNA1/KCNE1/KIAA0319/KIT/MYH1/MYO3B/OTOR/PKHD1L1/SCN11A/SCN1A/SCN9A/SLC17A8/SLITRK6/SOBP/SPRY2/TRPA1/USH1G/ESPN/LHFPL5/NPR2/P2RX2/TMC2/BIRC5/CHRNA9/CLRN1/GJB2/GRXCR2",36
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","22/1572","95/18860",0.231578947368421,2.77835810901299,5.23986335984623,8.49693159547364e-06,0.000350359187233524,0.000281373724618366,"AURKB/BUB1/BUB1B/CCNB1/CDCA8/CENPE/CENPF/MAPK15/PLK1/SKA1/SKA3/TEX14/TTK/CDC20/TRIP13/ZWINT/ACTL6B/BIRC5/DLGAP5/ESPL1/MAD2L1/NUF2",22
"GO:0050767","regulation of neurogenesis","57/1572","378/18860",0.150793650793651,1.80914011066683,4.79190689932824,8.53769028198518e-06,0.000350359187233524,0.000281373724618366,"ASPM/BIN1/CX3CL1/DAAM2/DLL3/DPYSL5/DRD2/EGR2/EZH2/F2/FEZF2/FN1/GFAP/HAP1/HMGA2/IL6/KIAA0319/KIT/LIN28A/LRP8/METRN/MYCN/NKX2-2/NOS1/NTRK2/PROX1/RELN/ROBO2/ROBO3/SEMA3G/SEMA6D/SOX10/TNR/TRIM46/TTBK1/WDR62/ZEB2/CCL11/DLX1/DLX2/DMRTA2/FSTL4/IFNG/LHX2/LTA/POU4F1/SLIT1/TLX2/XRCC2/BMP2/DCT/E2F1/FGF2/FOXG1/MME/NEFL/SPP1",57
"GO:0019226","transmission of nerve impulse","20/1572","82/18860",0.24390243902439,2.92620865139949,5.27107034499731,9.44492378940204e-06,0.000384759997581407,0.000309001041070103,"ATP1A2/CACNG4/KCNA1/KCNA2/KCNMB2/NTRK2/S1PR1/SCN11A/SCN1A/SCN2A/SCN4B/SCN9A/TNR/TRPA1/AVPR1A/CNTNAP2/GHSR/NPR2/CARTPT/PENK",20
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","22/1572","96/18860",0.229166666666667,2.74941687871077,5.18178561353829,1.0165688644347e-05,0.000408006079853715,0.000327669987083454,"AURKB/BUB1/BUB1B/CCNB1/CDCA8/CENPE/CENPF/PLK1/SKA1/SKA3/TEX14/TTK/CDC20/TRIP13/ZWINT/ACTL6B/BIRC5/DLGAP5/ESPL1/MAD2L1/NUF2/TACC3",22
"GO:0008202","steroid metabolic process","53/1572","345/18860",0.153623188405797,1.84308736217133,4.76577453989394,1.02481292831421e-05,0.000408006079853715,0.000327669987083454,"ABCA5/ABCB11/ACADL/AKR1C1/AKR1C2/AKR1C4/APOB/CES1/CUBN/CYP11B2/CYP1A1/CYP27B1/CYP2A6/CYP7A1/EDNRB/ESR1/GAL/GNAI1/HSD11B1/HSD17B6/KIT/LEPR/LIPE/PCK1/PROX1/RDH16/SERPINA12/SQLE/UGT2B17/CGA/CYP1A2/CYP3A4/IFNG/LHCGR/UGT2B28/APOA1/BMP2/BMP6/CACNA1H/CAT/CETP/CYP2B6/DGAT2/DHRS2/FGFR4/INHBA/NR3C1/RDH5/SPP1/SRD5A2/SULT1C3/SULT4A1/VLDLR",53
"GO:0030048","actin filament-based movement","29/1572","147/18860",0.197278911564626,2.36684495681224,5.01671509287733,1.02841685886045e-05,0.000408006079853715,0.000327669987083454,"ACTA2/ANK2/ATP1A2/BIN1/CACNA2D1/CASQ2/KCNE1/KCNH2/MYH6/NOS1/SCN11A/SCN1A/SCN2A/SCN3A/SCN4A/SCN4B/SCN5A/SCN7A/SCN9A/TNNI3/VIL1/ZEB2/ABCC9/CAV1/EPDR1/KCNJ3/MYLK2/SCN2B/SCN3B",29
"GO:0070542","response to fatty acid","17/1572","63/18860",0.26984126984127,3.23740861908801,5.3639477030103,1.03474503800195e-05,0.000408006079853715,0.000327669987083454,"AKR1C1/AKR1C2/AKR1C4/CCNB1/FOXO1/GLDC/PDK4/SCD/CD36/ACSL1/CAT/DGAT2/E2F1/FFAR3/LPL/PDX1/PID1",17
"GO:0098739","import across plasma membrane","38/1572","218/18860",0.174311926605505,2.09129957746808,4.88696474730312,1.03810900088206e-05,0.000408006079853715,0.000327669987083454,"ANK2/ATP1A2/ATP1A3/CACNA1B/CACNA1E/CACNA2D1/GFAP/KCNH2/KCNJ16/KCNJ4/KCNK9/NTSR1/P2RX5/RGS4/SLC12A5/SLC12A8/SLC15A1/SLC17A8/SLC1A6/SLC24A2/SLC30A8/SLC39A4/SLC39A6/SLC6A9/SLC7A11/SLC8A2/SLC9A9/TRPM1/ABCC9/CD36/IFNG/KCNJ3/MS4A1/SLC7A3/ACSL1/CACNA1H/KCNJ10/SLC38A5",38
"GO:0043270","positive regulation of monoatomic ion transport","35/1572","194/18860",0.180412371134021,2.16448938905065,4.91613719125838,1.06191903173687e-05,0.000414445462665978,0.000332841460223453,"ACTN2/ADCYAP1R1/AKAP6/ANK2/ANO6/CD19/CX3CL1/CXCR3/F2/FHL1/GAL/HAP1/JPH2/KCNE1/KCNH2/MCHR1/MYLK/NOS1/NTSR1/P2RX5/P2RY12/SCN4B/SCN5A/SLC6A4/STAC2/TRPA1/CAV1/EDN3/IFNG/MS4A1/P2RX2/LACRT/SCN2B/SCN3B/TESC",35
"GO:0060537","muscle tissue development","65/1572","453/18860",0.143487858719647,1.7214891955805,4.68706148738106,1.08521578831544e-05,0.000418914083731207,0.000336430213134315,"ACTN2/ADRA1A/AKAP6/ALPK3/ATF3/CCNB1/CDK1/CENPF/COL11A1/COL14A1/DMD/EGR2/EPHB1/FER1L6/FOXP2/HLF/JPH2/MEOX2/MYH11/MYH6/MYLK/MYO18B/MYOCD/MYOM1/MYOM2/NPHS1/NR4A1/OSR1/PAX5/PAX7/PGM5/PROX1/RBM24/RCAN1/RGS4/S1PR1/SCN5A/SIX4/TBX20/TGFBR3/TLL2/TNNI3/ABCC9/ALDH1A2/CAV1/CFL2/CYP26B1/DMRTA2/MYLK2/MYOZ2/NPR2/NRG1/P2RX2/POU4F1/SGCG/SRPK3/TCF21/B4GALNT2/BMP2/CHRND/FGF2/FOS/PI16/SGCZ/SMYD1",65
"GO:1904064","positive regulation of cation transmembrane transport","26/1572","125/18860",0.208,2.49547073791349,5.05847143052924,1.088380973679e-05,0.000418914083731207,0.000336430213134315,"ACTN2/ADCYAP1R1/AKAP6/ANK2/ANO6/CD19/CX3CL1/CXCR3/F2/FHL1/GAL/HAP1/JPH2/KCNE1/KCNH2/NOS1/NTSR1/P2RX5/STAC2/CAV1/EDN3/IFNG/MS4A1/P2RX2/LACRT/TESC",26
"GO:0098661","inorganic anion transmembrane transport","27/1572","133/18860",0.203007518796992,2.43557366699191,5.00991575282656,1.18932218269205e-05,0.000454630623397556,0.000365114192783183,"ANO3/ANO6/CLCA4/CLIC6/GABRA1/GABRA2/GABRA3/GABRA4/GABRA5/GABRE/GABRG1/GABRQ/GABRR3/KCNK1/SLC12A5/SLC12A8/SLC17A8/SLC26A3/SLC26A9/SLC4A1/SLC4A8/GABRG2/RACGAP1/SLC17A7/SLC1A7/SLC5A5/SLC5A8",27
"GO:1903522","regulation of blood circulation","45/1572","279/18860",0.161290322580645,1.93507346302224,4.74489401537924,1.35175557615542e-05,0.000513207338130845,0.000412157196080902,"ADRA1A/ANK2/ATP1A2/ATP1A3/ATP2B3/BIN1/CACNA2D1/CASQ2/DMD/DRD2/EDNRB/EPAS1/HTR2A/JPH1/JPH2/KCNE1/KCNH2/KCNMB2/MYH6/NOS1/RGS4/SCN4B/SCN5A/SLC8A2/SVEP1/TH/TNNI3/TRDN/TRPA1/ABCC9/AVPR1A/CAV1/CELF2/CORIN/EDN3/FGG/KCNJ3/TACR1/ATP2A3/AVPR2/CACNA1H/JPH3/NMU/SCN2B/SCN3B",45
"GO:0050919","negative chemotaxis","14/1572","46/18860",0.304347826086957,3.65139949109415,5.42908621948454,1.38103776135654e-05,0.000520781874738572,0.000418240312080808,"DPP4/PLXNA4/ROBO2/ROBO3/SEMA3A/SEMA3D/SEMA3G/SEMA5B/SEMA6D/SLIT3/NRG1/SLIT1/APOA1/FLRT2",14
"GO:0098810","neurotransmitter reuptake","12/1572","35/18860",0.342857142857143,4.113413304253,5.55925417402155,1.46578335168217e-05,0.000549029321190482,0.000440925857397575,"ATP1A2/DRD2/NOS1/SLC17A8/SLC18A1/SLC18A3/SLC29A4/SLC6A4/GPM6B/DRD4/KCNJ10/SLC22A3",12
"GO:0014706","striated muscle tissue development","62/1572","430/18860",0.144186046511628,1.729865672525,4.61665820290546,1.47832964084158e-05,0.000550037181702457,0.000441735270926558,"ACTN2/ADRA1A/AKAP6/ALPK3/ATF3/CCNB1/CDK1/CENPF/COL11A1/COL14A1/DMD/EGR2/EPHB1/FER1L6/FOXP2/HLF/JPH2/MEOX2/MYH11/MYH6/MYO18B/MYOCD/MYOM1/MYOM2/NPHS1/NR4A1/PAX5/PAX7/PGM5/PROX1/RBM24/RCAN1/RGS4/S1PR1/SCN5A/SIX4/TBX20/TGFBR3/TLL2/TNNI3/ABCC9/ALDH1A2/CAV1/CFL2/CYP26B1/DMRTA2/MYLK2/MYOZ2/NRG1/P2RX2/POU4F1/SGCG/SRPK3/TCF21/B4GALNT2/BMP2/CHRND/FGF2/FOS/PI16/SGCZ/SMYD1",62
"GO:0060538","skeletal muscle organ development","35/1572","197/18860",0.177664974619289,2.13152762170471,4.81416276143965,1.4981583923628e-05,0.000553723310448793,0.000444695603672415,"ATF3/DMD/EGR2/EPHB1/FER1L6/FOXP2/HLF/MEOX2/MYOCD/MYOM1/MYOM2/NPHS1/NR4A1/PAX5/PAX7/RBM24/RCAN1/SCN11A/SIX4/TLL2/ABCC9/CAV1/CFL2/CYP26B1/DMRTA2/MYLK2/MYOZ2/P2RX2/SRPK3/TCF21/B4GALNT2/CHRND/CNTFR/FOS/SMYD1",35
"GO:0006814","sodium ion transport","42/1572","255/18860",0.164705882352941,1.97605148929801,4.73196153466449,1.54471118976101e-05,0.000567173233556329,0.000455497246953073,"ANO6/ATP1A2/ATP1A3/CNGA2/DMD/DRD2/EDNRB/KCNK1/KCNK9/NOS1/OSR1/PER1/SCN11A/SCN1A/SCN2A/SCN3A/SCN4A/SCN4B/SCN5A/SCN7A/SCN9A/SLC17A8/SLC24A2/SLC4A8/SLC5A12/SLC6A4/SLC6A9/SLC8A2/SLC9A9/TRPM5/SLC13A2/SLC23A1/SLC34A3/ADRB2/SCN2B/SCN3B/SLC10A6/SLC17A7/SLC38A5/SLC5A5/SLC5A8/TESC",42
"GO:0051952","regulation of amine transport","19/1572","78/18860",0.243589743589744,2.92245710184641,5.13034138491007,1.59899546001499e-05,0.000583267559630304,0.000468422612228677,"ATP1A2/CHRNA6/DRD2/HTR2A/KCNA2/NTSR1/RGS4/SLC17A8/SLC18A3/SYT1/AVPR1A/CHRNA4/GHSR/KCNB1/KMO/CARTPT/DRD4/FFAR3/TRH",19
"GO:1902476","chloride transmembrane transport","24/1572","113/18860",0.212389380530973,2.54813213537796,4.97730875346409,1.62281741787065e-05,0.000588113247346501,0.000472314187648205,"ANO3/ANO6/CLCA4/CLIC6/GABRA1/GABRA2/GABRA3/GABRA4/GABRA5/GABRE/GABRG1/GABRQ/GABRR3/KCNK1/SLC12A5/SLC12A8/SLC17A8/SLC26A3/SLC26A9/SLC4A1/SLC4A8/GABRG2/SLC17A7/SLC1A7",24
"GO:0006959","humoral immune response","48/1572","307/18860",0.156351791530945,1.87582365666261,4.6654335836072,1.65086091204852e-05,0.000594416435493083,0.000477376282750601,"C6/CCL20/CCL23/CFHR4/CTSG/CX3CL1/CXCL2/ELANE/EVPL/F2/GATA3/HPX/IL6/KRT1/MASP1/PDCD1/PGLYRP3/PPBP/RNASE7/SEMG1/SUSD4/TSLP/VIP/ZP4/CCL11/DCD/EXO1/IFNG/KNG1/LTA/MS4A1/MUC7/PGLYRP4/SEMG2/C4BPA/C7/CALCA/CCL13/CCL21/CCL25/CCL28/CCR7/CST9/IFNB1/PF4/REG1A/TF/WFDC10A",48
"GO:0030071","regulation of mitotic metaphase/anaphase transition","21/1572","92/18860",0.228260869565217,2.73854961832061,5.04063476542785,1.71165345602391e-05,0.000612354996030092,0.000491782754099177,"AURKB/BUB1/BUB1B/CCNB1/CDCA8/CENPE/CENPF/PLK1/SKA1/SKA3/TEX14/TTK/CDC20/TRIP13/ZWINT/ACTL6B/BIRC5/DLGAP5/ESPL1/MAD2L1/NUF2",21
"GO:0098656","monoatomic anion transmembrane transport","29/1572","151/18860",0.19205298013245,2.30414707716159,4.85180103384064,1.75799506304882e-05,0.000624928053941113,0.000501880186286415,"ABCC6/ANO3/ANO6/CLCA4/CLIC6/GABRA1/GABRA2/GABRA3/GABRA4/GABRA5/GABRE/GABRG1/GABRQ/GABRR3/KCNK1/P2RX5/SLC12A5/SLC12A8/SLC17A8/SLC26A3/SLC26A9/SLC4A1/SLC4A8/ABCC9/DCD/GABRG2/SLC17A7/SLC1A7/SLC5A5",29
"GO:0048562","embryonic organ morphogenesis","48/1572","308/18860",0.155844155844156,1.869733320115,4.64065543010267,1.80090517404183e-05,0.000626780012511182,0.00050336749559551,"ALDH1A3/ALX4/CDH23/COL11A1/COL2A1/FBN2/FBN3/GATA3/HOXA7/HOXB5/HOXB9/LBX1/LHX1/MYCN/MYO3B/NKX3-2/OSR1/PAX5/PROX1/SIX4/SLC44A4/SLITRK6/SOBP/SPRY2/STIL/TBX15/TBX20/TGFBR2/TH/USH1G/DLX2/DLX6/HOXA4/HOXA5/HYAL1/LHFPL5/MFAP5/TCF21/ZIC1/CHRNA9/CLRN1/DLX5/EFEMP1/FOXG1/GRXCR2/HOXA2/NEUROD1/NR4A3",48
"GO:0006720","isoprenoid metabolic process","25/1572","121/18860",0.206611570247934,2.47881311378883,4.92091651192471,1.80137669921385e-05,0.000626780012511182,0.00050336749559551,"ADH1A/ADH1B/ADH1C/ADH4/ADH7/AKR1C1/AKR1C4/ALDH1A1/ALDH1A3/CEL/CYP1A1/HSD17B6/LIPE/LRP1/LRP8/RDH16/RETSAT/SDR16C5/ALDH1A2/CYP1A2/CYP26B1/CYP3A4/DGAT2/LPL/RDH5",25
"GO:0022617","extracellular matrix disassembly","18/1572","72/18860",0.25,2.99936386768448,5.12543860794403,1.81373159025373e-05,0.000626780012511182,0.00050336749559551,"ADAM8/ADAMTS5/CTSG/DDR2/DPP4/ELANE/IL6/LRP1/MMP10/RECK/TMPRSS6/FAP/FGFR4/MMP11/MMP3/MMP9/NOXO1/PRSS1",18
"GO:1900046","regulation of hemostasis","18/1572","72/18860",0.25,2.99936386768448,5.12543860794403,1.81373159025373e-05,0.000626780012511182,0.00050336749559551,"ANO6/F2/KRT1/PROC/TFPI/ANGPT1/CAV1/CD36/COMP/FGG/KNG1/PLAUR/PROS1/ADAMTS18/F12/F7/FAP/PF4",18
"GO:0048706","embryonic skeletal system development","27/1572","136/18860",0.198529411764706,2.38184777727885,4.8768968095247,1.81935785749528e-05,0.000626780012511182,0.00050336749559551,"ALX4/COL11A1/COL1A1/COL2A1/DMRT2/HOXA7/HOXB5/HOXB9/LHX1/MYCN/NKX3-2/OSR1/PAX5/PAX7/PCSK5/SIX4/TBX15/TGFBR2/DLX1/DLX2/DLX6/HOXA4/HOXA5/HYAL1/SULF1/DLX5/HOXA2",27
"GO:0007519","skeletal muscle tissue development","33/1572","183/18860",0.180327868852459,2.16347557669044,4.76916645723646,1.89436938750592e-05,0.000648618132004327,0.000520905705650642,"ATF3/DMD/EGR2/EPHB1/FER1L6/FOXP2/HLF/MEOX2/MYOCD/MYOM1/MYOM2/NPHS1/NR4A1/PAX5/PAX7/RBM24/RCAN1/SIX4/TLL2/ABCC9/CAV1/CFL2/CYP26B1/DMRTA2/MYLK2/MYOZ2/P2RX2/SRPK3/TCF21/B4GALNT2/CHRND/FOS/SMYD1",33
"GO:0051216","cartilage development","37/1572","216/18860",0.171296296296296,2.05511968711714,4.70297076524584,2.0142254369248e-05,0.000681728636080516,0.000547496776173076,"BMP3/BMPR1B/COL11A1/COL1A1/COL2A1/ECM1/EPYC/GATA3/HMGA2/MYCN/NKX3-2/OSR1/OTOR/PAX7/PKDCC/TGFBR2/BGN/COMP/DLX2/GHR/GPLD1/HOXA5/HYAL1/NFIB/NPR2/OGN/RSPO2/SOX5/SULF1/WNT7B/AMELX/BMP2/BMP6/EFEMP1/FGF2/PTH1R/ZBTB16",37
"GO:0050878","regulation of body fluid levels","57/1572","389/18860",0.146529562982005,1.75798190702329,4.55513927115382,2.01550304521206e-05,0.000681728636080516,0.000547496776173076,"ABCB1/ANGPTL1/ANGPTL7/ANO6/CDO1/CEL/CORO2B/CTSG/CYP11B2/DRD2/EDNRB/F10/F13B/F2/F8/FN1/HGFAC/HTR2A/IL6/KRT1/MMRN1/NPR1/NPR3/OAS2/P2RY12/PROC/PROZ/SELP/SLC4A1/SLC6A4/SLC7A11/SVEP1/TFPI/TYRO3/VIP/VWF/ANGPT1/ANGPT4/CAV1/CD36/COMP/FGG/KNG1/MUC2/PLAUR/PROS1/ADAMTS18/AVPR2/F12/F2RL2/F7/FAP/GHRHR/HBB/LACRT/PEAR1/PF4",57
"GO:0061351","neural precursor cell proliferation","31/1572","168/18860",0.18452380952381,2.21381618805283,4.7653291553903,2.10130416922045e-05,0.000706468588458997,0.000567365450383049,"ASPM/CDH2/CEND1/CX3CL1/DRD2/EPHB1/FOXO1/HMGA2/KCNA1/LHX5/MELK/PROX1/SLC6A4/SOX10/WDR62/ZEB2/DBX2/DMRTA2/EMX2/IGF2BP1/LHX2/NFIB/SHCBP1/SOX5/DCT/FGF2/FOXG1/KIF14/LIMS2/NEUROD4/RACGAP1",31
"GO:0008016","regulation of heart contraction","38/1572","225/18860",0.168888888888889,2.02623692394685,4.66968323174961,2.17472538060895e-05,0.000726774990968776,0.000583673537386254,"ADRA1A/ANK2/ATP1A2/ATP1A3/ATP2B3/BIN1/CACNA2D1/CASQ2/DMD/DRD2/EDNRB/EPAS1/JPH1/JPH2/KCNE1/KCNH2/MYH6/NOS1/RGS4/SCN4B/SCN5A/SLC8A2/TH/TNNI3/TRDN/ABCC9/AVPR1A/CAV1/CELF2/CORIN/EDN3/KCNJ3/ATP2A3/CACNA1H/JPH3/NMU/SCN2B/SCN3B",38
"GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","37/1572","217/18860",0.170506912442396,2.04564908948066,4.67165921807621,2.23698276784998e-05,0.000743131001629211,0.000596809061748448,"ADAM8/AKR1C2/CD19/CSF3/CX3CL1/DCN/DDR2/EGFR/F2/FN1/GATA3/KIT/LIN28A/NTRK2/P2RY12/RELN/SELP/SERPINA12/SPRY2/TEK/TYRO3/UNC5B/ANGPT1/PDGFD/PROS1/RET/CAT/CCL21/CCR7/EPHA8/FERMT2/FGF2/GDF15/IAPP/MYOC/NDP/THPO",37
"GO:0007051","spindle organization","36/1572","209/18860",0.172248803827751,2.06654735381132,4.67536421777015,2.29101672679301e-05,0.000750909465655339,0.000603055952010191,"ASPM/AURKA/AURKB/CCNB1/CDCA8/CENPE/GNAI1/KIF11/KIF15/KIF23/KIFC1/MAPK15/MYBL2/PLK1/PRC1/PSRC1/SKA1/SKA3/SPAG5/STIL/TACC1/TTK/UHRF1/WDR62/CDC20/FSD1/KIF4B/TPX2/BIRC5/CCDC69/DLGAP5/ESPL1/KIF4A/NUF2/RACGAP1/TACC3",36
"GO:0086010","membrane depolarization during action potential","11/1572","31/18860",0.354838709677419,4.25716161864894,5.47292821654794,2.30076184603231e-05,0.000750909465655339,0.000603055952010191,"ANK2/ATP1A2/CACNA2D1/KCNH2/SCN11A/SCN1A/SCN3A/SCN4B/SCN5A/SCN2B/SCN3B",11
"GO:0099505","regulation of presynaptic membrane potential","11/1572","31/18860",0.354838709677419,4.25716161864894,5.47292821654794,2.30076184603231e-05,0.000750909465655339,0.000603055952010191,"GABRA2/GABRA5/GRIA4/GRIN2B/GRIN2D/HTR3A/KCNA2/KCNA4/SCN1A/KCNJ3/KCNQ5",11
"GO:0051315","attachment of mitotic spindle microtubules to kinetochore","10/1572","26/18860",0.384615384615385,4.61440595028381,5.56116196331089,2.40734531196139e-05,0.000776612380696909,0.000623697982253216,"AURKB/CDCA8/CDK1/CDT1/CENPE/KIF2C/SKA1/SKA3/BIRC5/NUF2",10
"GO:0051590","positive regulation of neurotransmitter transport","10/1572","26/18860",0.384615384615385,4.61440595028381,5.56116196331089,2.40734531196139e-05,0.000776612380696909,0.000623697982253216,"CACNA1B/DRD2/GPR158/NLGN1/SLC17A8/SLC18A3/SLC4A8/SYT1/KMO/DRD4",10
"GO:0034767","positive regulation of monoatomic ion transmembrane transport","26/1572","131/18860",0.198473282442748,2.38117436823806,4.78343731749834,2.59425150509794e-05,0.000832098715514459,0.000668259099135331,"ACTN2/ADCYAP1R1/AKAP6/ANK2/ANO6/CD19/CX3CL1/CXCR3/F2/FHL1/GAL/HAP1/JPH2/KCNE1/KCNH2/NOS1/NTSR1/P2RX5/STAC2/CAV1/EDN3/IFNG/MS4A1/P2RX2/LACRT/TESC",26
"GO:0007612","learning","30/1572","162/18860",0.185185185185185,2.22175101309961,4.70929462202984,2.64128457151173e-05,0.000842343382491825,0.000676486598826883,"ATP1A2/DRD2/FOXP2/GABRA5/HTR2A/KIAA0319/KIT/MAPK8IP2/NETO1/NPAS4/NTRK2/NTSR1/PRKAR2B/RAPGEF3/RELN/SLC12A5/SLC24A2/SLC6A4/SLC7A11/SLC8A2/SORCS3/TBR1/TH/TNR/CNTNAP2/PDE1B/TACR1/ADAM2/FOS/JPH3",30
"GO:0008544","epidermis development","58/1572","402/18860",0.144278606965174,1.73097616244477,4.46721797886131,2.70669852288679e-05,0.000858300253194952,0.000689301573591623,"ALX4/ANXA1/APCDD1/CDH23/CDSN/COL17A1/CYP27B1/DSC1/EGFR/ELMOD3/ESRP1/EVPL/EZH2/FGF7/GAL/HOXA7/IVL/KLF4/KPRP/KRT1/KRT14/KRT31/KRT34/KRT5/KRT75/KRT85/KRT86/LAMA3/LAMB3/LDB2/LSR/MET/MYCN/NTF4/SLC44A4/SLITRK6/SVEP1/TMEM132E/TP63/TXNIP/ZFP36/CALML5/CYP26B1/EDAR/KRT17/KRT2/LHFPL5/LHX2/ZBED2/CASP14/CLRN1/DCT/FGF2/GRXCR2/IL20/INHBA/KRT81/SOSTDC1",58
"GO:0055074","calcium ion homeostasis","50/1572","331/18860",0.151057401812689,1.8123044517731,4.49593541374902,2.84956236689323e-05,0.000898497602804017,0.000721584095047955,"ABCC6/AKAP6/ANK2/ATP1A2/ATP2B3/CASQ2/CCL23/CD19/CDH23/CIB3/CX3CL1/CXCR3/CYP27B1/DHRS7C/DMD/DRD2/ELANE/F2/HAP1/HCRTR1/HTR2A/HTR2C/JPH1/JPH2/NTSR1/RYR3/SLC24A2/SLC8A2/TNNI3/TRDN/TRPA1/ATP13A5/CAV1/CCL11/EDN3/KCNK16/SPPL2C/SV2B/ATP2A3/CALCA/CCL13/CCL21/CCR7/DRD4/FGF2/JPH3/KL/LACRT/LCN6/PTH1R",50
"GO:0010232","vascular transport","20/1572","88/18860",0.227272727272727,2.72669442516771,4.89569974269425,2.88305298833714e-05,0.000898900487592715,0.000721907652122291,"ABCB1/ATP1A2/LEPR/LRP1/SLC16A12/SLC16A7/SLC29A4/SLC4A8/SLC6A9/SLC8A2/SLCO1C1/ABCC9/AVPR1A/CD36/SLC7A3/ATP2A3/SLC22A3/SLC2A4/SLC38A5/SLC5A5",20
"GO:0150104","transport across blood-brain barrier","20/1572","88/18860",0.227272727272727,2.72669442516771,4.89569974269425,2.88305298833714e-05,0.000898900487592715,0.000721907652122291,"ABCB1/ATP1A2/LEPR/LRP1/SLC16A12/SLC16A7/SLC29A4/SLC4A8/SLC6A9/SLC8A2/SLCO1C1/ABCC9/AVPR1A/CD36/SLC7A3/ATP2A3/SLC22A3/SLC2A4/SLC38A5/SLC5A5",20
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","44/1572","279/18860",0.157706093189964,1.89207183051064,4.52668849803263,2.95099835828542e-05,0.000912301534789324,0.000732670043122425,"CDH11/CDH12/CDH13/CDH18/CDH2/CDH20/CDH23/CDH7/CELSR1/CELSR3/CLDN14/CNTN6/CX3CL1/DSC1/ELFN2/FAT2/FAT4/IGSF9/KLF4/LRFN5/NLGN1/PCDH10/PCDH18/PCDH9/PCDHA1/PCDHGA3/PCDHGB7/PTPRM/ROBO2/ROBO3/ROBO4/SELP/SLITRK2/SPARCL1/TGFBR2/CDH15/RET/APOA1/BMP2/CADM3/CD177/CDHR2/CEACAM5/CLDN6",44
"GO:0008608","attachment of spindle microtubules to kinetochore","15/1572","55/18860",0.272727272727273,3.27203331020125,5.08829865765172,2.95872742872008e-05,0.000912301534789324,0.000732670043122425,"AURKB/CCNB1/CDCA8/CDK1/CDT1/CENPE/ECT2/KIF2C/SKA1/SKA3/SPAG5/TEX14/BIRC5/NUF2/RACGAP1",15
"GO:0021953","central nervous system neuron differentiation","40/1572","245/18860",0.163265306122449,1.95876824012048,4.55489516095922,2.9986616894633e-05,0.000919534664224982,0.000738478974767769,"BARHL2/BMPR1B/BRSK2/CDH11/CEND1/DRD2/EPHB1/FEZF2/FOXP2/KIAA0319/KNDC1/LBX1/LHX1/LHX5/LHX6/MDGA2/MNX1/NKX2-2/NTRK2/PAX7/PLXNA4/PROX1/ROBO2/TBR1/TBX20/ZEB2/DLX1/DLX2/HOXC10/NFIB/POU4F1/BMP2/DLX5/FGF2/FOXG1/INHBA/ISL2/LMX1A/NEUROD1/NEUROD4",40
"GO:0051610","serotonin uptake","7/1572","13/18860",0.538461538461538,6.46016833039734,5.93840504813706,3.01783357875209e-05,0.000920356787050022,0.000739139222221823,"NOS1/SLC18A1/SLC18A3/SLC29A4/SLC6A4/GPM6B/SLC22A3",7
"GO:0030239","myofibril assembly","18/1572","75/18860",0.24,2.8793893129771,4.91762048361728,3.29047675022695e-05,0.00099805167081612,0.000801536041331027,"ACTN2/FLNC/KRT19/LDB3/LMOD1/MYH11/MYH6/MYOM1/MYOM2/PGM5/PROX1/SIX4/SYNPO2L/TNNT1/CFL2/MYOZ2/TMOD1/TNNT3",18
