"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","direction"
2537.99041278754,-2.09037510586492,0.105825601326407,-19.7530189260858,7.55629025846819e-87,2.50835743339136e-85,"APOLD1","DOWN"
11844.7836168933,-2.12880483612861,0.105343828366287,-20.2081590269021,8.29859395950319e-91,3.03378983995407e-89,"AQP1","DOWN"
724.940229746358,-5.16345929120692,0.2074252312193,-24.8931109337796,8.83465450980419e-137,9.09009995015554e-135,"AQP7","DOWN"
64.0808341340155,-5.12783691054734,0.204118271567934,-25.1218907114873,2.86773415361797e-139,3.07591542071316e-137,"AQP7P1","DOWN"
15.4510805631555,-4.84679158170796,0.202426521035778,-23.9434613454199,1.08093641135618e-126,8.87343431690546e-125,"AQP7P3","DOWN"
142.164776378564,-5.04235747731967,0.158578156709001,-31.7973016080182,7.05358830125761e-222,6.16890555316526e-219,"AQPEP","DOWN"
1237.36095700609,2.20685846619784,0.100073094799518,22.0524654565642,9.04590433292403e-108,5.09145590659306e-106,"ARHGAP11A","UP"
62.4676525533772,1.72686330404876,0.111199526796891,15.5294123436597,2.19380955389761e-54,2.95527461173447e-53,"ARHGAP11B","UP"
259.058421723386,-3.10283572271042,0.112013053095098,-27.7006619940637,6.8551252905658e-169,1.35546690419283e-166,"ARHGAP20","DOWN"
295.476578585459,-1.82466327574479,0.365161284213287,-4.99686947830709,5.82684775841943e-07,1.172952294429e-06,"ARHGAP36","DOWN"
1544.69977066105,1.66421735949299,0.0804450818190999,20.6876209441291,4.47767412029679e-95,1.83455552831403e-93,"ARHGAP39","UP"
1023.51999905936,-1.86896856997656,0.0888357800911176,-21.0384663483519,2.91659095790928e-98,1.27050501517048e-96,"ARHGEF15","DOWN"
5251.16356506269,-1.50408591642662,0.080719234404883,-18.6335503243529,1.71744645216325e-77,4.44289133967465e-76,"ARID5B","DOWN"
5.23391379291577,2.78917604818582,0.327503867624435,8.51646751049764,1.64493774650771e-17,5.76425326211109e-17,"ARL14","UP"
1330.31838936559,-1.56720335181512,0.0938784376722481,-16.6939649899863,1.45012098400772e-62,2.45527185817957e-61,"ARL4A","DOWN"
125.655600029861,2.82421602599603,0.188950767971938,14.9468353916162,1.63328363171391e-50,1.93635226806792e-49,"ARMC3","UP"
4009.03191173999,2.02761094355914,0.140613220072415,14.4197746308273,3.88609383361243e-47,4.13891745585541e-46,"ARNT2","UP"
3.83765152697204,1.81080051076269,0.248447274175806,7.28847002556097,3.13494619700043e-13,9.04179877899452e-13,"ART1","UP"
217.761863000249,2.77818602392685,0.298555761610793,9.30541755060344,1.33466873963698e-20,5.35256304596212e-20,"ART3","UP"
25.666739897484,-1.51366073317486,0.228645529460044,-6.62011952190551,3.58908554793236e-11,9.26990189396115e-11,"ART4","DOWN"
255.861624238443,3.03817710352769,0.148919072855802,20.4015311488646,1.62060954482323e-92,6.12143528899258e-91,"ARTN","UP"
69.8782345632606,1.85021596438982,0.245942483773174,7.52296201942984,5.35489834026557e-14,1.60852091623908e-13,"ARX","UP"
3.21495560100908,2.96276993982414,0.533559262386416,5.55284135931358,2.8106313119626e-08,6.14883061407712e-08,"ASAP1-IT1","UP"
2.79232536498753,-1.84712746488164,0.296127997905821,-6.23759819383606,4.44340192603615e-10,1.07889499622142e-09,"ASB5","DOWN"
229.639789930812,5.75006320655779,0.334287606797713,17.2009463995395,2.61229754389049e-66,4.92137811520513e-65,"ASCL1","UP"
268.636496657035,2.49287909464598,0.168094240563239,14.8302469275152,9.3388798265361e-50,1.07631418335329e-48,"ASCL2","UP"
12.5099441580315,2.60180369043609,0.260505422055264,9.98752221703909,1.72848252939195e-23,7.8576497872538e-23,"ASCL4","UP"
1522.58748157458,3.03230332411925,0.0968212802156688,31.3185625862911,2.60802829647921e-215,1.60280960631462e-212,"ASF1B","UP"
66.616136241942,-3.56205723082633,0.13464442189181,-26.455290020767,3.17163759033274e-154,4.45184365225779e-152,"ASPA","DOWN"
272.862351474898,1.75275984219883,0.172875614462546,10.1388495285931,3.71448277043191e-24,1.73543504657595e-23,"ASPHD1","UP"
1898.41843266636,3.52583500536926,0.124413464568472,28.3396577500563,1.12252531745567e-176,2.80495639490378e-174,"ASPM","UP"
6746.89201382996,1.80522373502285,0.157648345156632,11.4509526454544,2.32575362671438e-30,1.39098663119038e-29,"ASPN","UP"
99.3963725362185,-1.9489111267137,0.183023824599679,-10.6484012722195,1.77385246223179e-26,9.07234168661462e-26,"ASTN1","DOWN"
3.63171839224734,2.4821711155962,0.3237520327665,7.6668896698061,1.76217231154281e-14,5.40902216417007e-14,"ASZ1","UP"
